year;month;state;latitude;longitude;firespots
2016;8;RONDONIA;-102.975.272.214.386.000;-636.839.940.761.636.000;3545
2016;8;RORAIMA;21.437.647.058.823.500;-607.285.294.117.647.000;17
2016;8;TOCANTINS;-71.060.169.491.525.400;-485.406.271.186.440.000;59
2016;9;ACRE;-93.761.136.422.469.500;-696.568.273.362.671.000;3863
2016;9;AMAPA;14.257.933.333.333.300;-510.022.733.333.333.000;150
2016;9;AMAZONAS;-73.099.698.384.201.000;-647.492.667.863.554.000;2785
2016;9;MARANHAO;-39.660.491.803.278.600;-460.245.475.409.836.000;305
2016;9;MATO GROSSO;-106.624.511.525.795.000;-571.573.920.600.073.000;5466
2016;9;PARA;-56.786.645.177.926.700;-516.727.289.840.123.000;3878
2016;9;RONDONIA;-102.211.305.569.749.000;-634.410.373.019.928.000;3914
2016;9;RORAIMA;32.146.666.666.666.600;-612.637.222.222.222.000;18
2016;9;TOCANTINS;-73.096.049.382.716.000;-487.653.827.160.493.000;81
2016;10;ACRE;-98.380.252.427.184.400;-693.190.834.951.456.000;515
2016;10;AMAPA;16.196.200.980.392.100;-512.283.431.372.549.000;816
2016;10;AMAZONAS;-51.226.246.732.880.200;-622.219.905.906.952.000;1913
2016;10;MARANHAO;-42.538.384.697.130.700;-460.306.928.799.149.000;941
2016;10;MATO GROSSO;-115.308.682.601.445.000;-563.259.155.086.158.000;1799
2016;10;PARA;-41.323.584.145.112.500;-516.192.101.108.498.000;5954
2016;10;RONDONIA;-102.847.181.372.549.000;-630.889.779.411.764.000;2040
2016;10;RORAIMA;25.725.887.850.467.200;-610.072.149.532.710.000;107
2016;10;TOCANTINS;-69.958.187.919.463.000;-485.692.416.107.382.000;149
2016;11;ACRE;-95.895.869.565.217.300;-692.513.260.869.565.000;46
2016;11;AMAPA;0.96528260869565217391;-513.307.047.101.449.000;1104
2016;11;AMAZONAS;-38.342.132.796.780.600;-608.585.714.285.714.000;497
2016;11;MARANHAO;-37.924.679.611.650.400;-457.618.258.899.676.000;1545
2016;11;MATO GROSSO;-119.926.286.231.884.000;-557.586.557.971.014.000;552
2016;11;PARA;-27.969.667.760.459.300;-512.258.453.650.533.000;7314
2016;11;RONDONIA;-104.366.228.710.462.000;-632.431.167.883.211.000;411
2016;11;RORAIMA;27.542.173.913.043.400;-604.091.304.347.826.000;69
2016;11;TOCANTINS;-66.546.111.111.111.100;-484.772.361.111.111.000;72
2016;12;ACRE;-96.055.000.000.000.000;-700.130.000.000.000.000;6
2016;12;AMAPA;0.67727861771058315335;-512.859.632.829.373.000;463
2016;12;AMAZONAS;-45.432.666.666.666.600;-615.390.476.190.476.000;105
2016;12;MARANHAO;-29.082.151.101.783.800;-455.756.547.743.966.000;953
2016;12;MATO GROSSO;-121.299.148.148.148.000;-558.076.814.814.814.000;270
2016;12;PARA;-21.458.164.536.217.600;-507.781.006.227.466.000;3051
2016;12;RONDONIA;-108.280.145.985.401.000;-634.787.153.284.671.000;137
2016;12;RORAIMA;24.603.656.716.417.900;-605.507.985.074.626.000;134
2016;12;TOCANTINS;-72.414.000.000.000.000;-487.144.000.000.000.000;5
2017;1;AMAPA;-0.02900000000000000000;-516.945.000.000.000.000;2
2017;1;AMAZONAS;-40.019.516.129.032.200;-619.911.612.903.225.000;62
2017;1;MARANHAO;-34.445.866.666.666.600;-459.429.600.000.000.000;75
2017;1;MATO GROSSO;-124.565.896.551.724.000;-555.179.586.206.896.000;290
2017;1;PARA;-32.693.051.643.192.400;-516.831.502.347.417.000;213
2017;1;RONDONIA;-100.177.906.976.744.000;-633.226.744.186.046.000;43
2017;1;RORAIMA;35.119.351.851.851.800;-604.956.759.259.259.000;108
2017;1;TOCANTINS;-69.450.000.000.000.000;-486.823.333.333.333.000;3
2017;2;ACRE;-76.190.000.000.000.000;-725.937.500.000.000.000;4
2017;2;AMAZONAS;-0.52209523809523809524;-662.374.761.904.761.000;21
2017;2;MARANHAO;-31.536.000.000.000.000;-458.702.000.000.000.000;5
2017;2;MATO GROSSO;-124.096.804.123.711.000;-559.030.000.000.000.000;194
2017;2;PARA;-31.847.142.857.142.800;-499.586.428.571.428.000;14
2017;2;RONDONIA;-120.690.666.666.666.000;-617.626.666.666.666.000;15
2017;2;RORAIMA;23.588.870.967.741.900;-603.843.709.677.419.000;124
2017;2;TOCANTINS;-70.130.000.000.000.000;-484.370.000.000.000.000;2
2017;3;AMAZONAS;-33.300.416.666.666.600;-650.053.333.333.333.000;24
2017;3;MATO GROSSO;-122.907.708.830.548.000;-554.984.319.809.069.000;419
2017;3;PARA;-62.791.111.111.111.100;-513.691.111.111.111.000;18
2017;3;RONDONIA;-124.092.272.727.272.000;-615.748.636.363.636.000;22
2017;3;RORAIMA;22.774.780.876.494.000;-607.429.880.478.087.000;251
2017;3;TOCANTINS;-66.635.000.000.000.000;-486.435.000.000.000.000;2
2017;4;ACRE;-77.770.000.000.000.000;-727.270.000.000.000.000;1
2017;4;AMAPA;0.11566666666666666667;-513.953.333.333.333.000;3
2017;4;AMAZONAS;-28.221.333.333.333.300;-614.246.666.666.666.000;15
2017;4;MARANHAO;-41.782.500.000.000.000;-463.977.500.000.000.000;4
2017;4;MATO GROSSO;-122.911.921.397.379.000;-551.043.231.441.048.000;458
2017;4;PARA;-46.165.714.285.714.200;-523.477.142.857.142.000;42
2017;4;RONDONIA;-115.359.500.000.000.000;-620.406.000.000.000.000;20
2017;4;RORAIMA;31.219.200.000.000.000;-608.054.666.666.666.000;75
2017;5;ACRE;-99.581.111.111.111.100;-697.511.111.111.111.000;9
2017;5;AMAPA;0.38950000000000000000;-510.460.000.000.000.000;2
2017;5;AMAZONAS;-44.013.939.393.939.300;-620.455.151.515.151.000;33
2017;5;MARANHAO;-35.373.750.000.000.000;-461.762.500.000.000.000;8
2017;5;MATO GROSSO;-121.661.393.728.222.000;-550.883.780.487.804.000;574
2017;5;PARA;-45.080.247.933.884.200;-505.444.214.876.033.000;121
2017;5;RONDONIA;-112.830.000.000.000.000;-623.721.724.137.931.000;29
2017;5;RORAIMA;23.792.222.222.222.200;-607.649.629.629.629.000;27
2017;5;TOCANTINS;-71.775.000.000.000.000;-485.695.000.000.000.000;2
2017;6;ACRE;-83.607.435.897.435.800;-715.217.692.307.692.000;39
2017;6;AMAPA;0.21150000000000000000;-516.380.000.000.000.000;2
2017;6;AMAZONAS;-54.793.157.894.736.800;-624.781.157.894.736.000;95
2017;6;MARANHAO;-39.587.887.323.943.600;-461.836.197.183.098.000;71
2017;6;MATO GROSSO;-117.579.029.345.372.000;-550.137.787.810.383.000;886
2017;6;PARA;-46.631.275.720.164.600;-503.967.942.386.831.000;486
2017;6;RONDONIA;-102.792.105.263.157.000;-630.061.118.421.052.000;152
2017;6;RORAIMA;25.135.000.000.000.000;-606.480.000.000.000.000;4
2017;6;TOCANTINS;-74.561.666.666.666.600;-487.221.666.666.666.000;24
2017;7;ACRE;-89.833.646.408.839.700;-703.021.795.580.110.000;362
2017;7;AMAPA;0.47433333333333333333;-510.123.333.333.333.000;3
2017;7;AMAZONAS;-65.806.108.213.820.000;-627.100.365.058.670.000;1534
2017;7;MARANHAO;-34.875.625.000.000.000;-455.572.013.888.888.000;288
2017;7;MATO GROSSO;-114.391.858.913.250.000;-555.517.673.975.214.000;1049
2017;7;PARA;-47.871.201.298.701.200;-520.647.729.978.354.000;3696
2017;7;RONDONIA;-99.927.791.044.776.100;-637.074.776.119.402.000;1005
2017;7;RORAIMA;0.38533333333333333333;-599.743.333.333.333.000;3
2017;7;TOCANTINS;-70.390.869.565.217.300;-484.228.478.260.869.000;46
2017;8;ACRE;-88.849.294.385.432.400;-704.040.394.537.177.000;1318
2017;8;AMAPA;11.109.285.714.285.700;-510.948.928.571.428.000;28
2017;8;AMAZONAS;-66.958.677.237.638.200;-625.266.417.692.468.000;4793
2017;8;MARANHAO;-35.478.672.566.371.600;-457.779.159.292.035.000;226
2017;8;MATO GROSSO;-103.808.776.479.181.000;-575.664.181.884.587.000;2738
2017;8;PARA;-60.702.976.881.904.100;-531.494.461.906.388.000;8781
2017;8;RONDONIA;-97.727.647.965.474.700;-635.740.745.992.601.000;3244
2017;8;RORAIMA;32.292.727.272.727.200;-606.440.909.090.909.000;33
2017;8;TOCANTINS;-72.942.891.566.265.000;-486.089.156.626.506.000;83
2017;9;ACRE;-93.463.364.516.129.000;-697.499.332.258.064.000;3100
2017;9;AMAPA;14.877.840.909.090.900;-510.919.659.090.909.000;88
2017;9;AMAZONAS;-71.024.602.825.745.600;-642.730.929.356.357.000;3185
2017;9;MARANHAO;-45.102.992.299.229.900;-463.418.118.811.881.000;909
2017;9;MATO GROSSO;-107.974.572.341.180.000;-562.154.710.753.578.000;8453
2017;9;PARA;-66.382.693.358.754.300;-520.853.571.020.019.000;15735
2017;9;RONDONIA;-101.814.593.469.208.000;-634.187.207.977.207.000;4563
2017;9;RORAIMA;22.930.500.000.000.000;-602.724.750.000.000.000;40
2017;9;TOCANTINS;-69.500.141.129.032.200;-485.670.564.516.129.000;496
2017;10;ACRE;-98.647.111.111.111.100;-688.980.592.592.592.000;1350
2017;10;AMAPA;16.988.931.818.181.800;-513.517.022.727.272.000;440
2017;10;AMAZONAS;-54.508.025.210.084.000;-628.358.848.739.495.000;1190
2017;10;MARANHAO;-42.818.261.316.872.400;-460.415.761.316.872.000;972
2017;10;MATO GROSSO;-112.310.343.239.849.000;-560.996.655.504.395.000;2389
2017;10;PARA;-39.630.203.384.315.000;-520.556.851.610.803.000;6146
2017;10;RONDONIA;-105.922.546.403.712.000;-631.508.027.842.227.000;1724
2017;10;RORAIMA;29.788.400.000.000.000;-604.799.933.333.333.000;150
2017;10;TOCANTINS;-67.626.041.666.666.600;-484.950.104.166.666.000;96
2017;11;ACRE;-101.282.745.098.039.000;-694.171.666.666.666.000;102
2017;11;AMAPA;0.69085082304526748971;-513.705.833.333.333.000;972
2017;11;AMAZONAS;-33.307.201.646.090.500;-609.120.390.946.502.000;486
2017;11;MARANHAO;-36.258.718.300.205.600;-459.118.636.052.090.000;1459
2017;11;MATO GROSSO;-118.631.644.612.476.000;-561.762.495.274.102.000;529
2017;11;PARA;-26.335.404.087.560.900;-511.889.650.378.669.000;9639
2017;11;RONDONIA;-104.076.855.791.962.000;-630.518.297.872.340.000;423
2017;11;RORAIMA;26.769.904.988.123.500;-604.533.657.957.244.000;421
2017;11;TOCANTINS;-67.089.864.864.864.800;-485.684.594.594.594.000;74
2017;12;ACRE;-89.741.000.000.000.000;-707.215.000.000.000.000;10
2017;12;AMAPA;0.33684975369458128079;-513.898.054.187.192.000;406
2017;12;AMAZONAS;-32.507.085.020.242.900;-594.658.218.623.481.000;247
2017;12;MARANHAO;-31.891.165.513.571.000;-458.842.666.311.868.000;1879
2017;12;MATO GROSSO;-123.241.951.219.512.000;-556.957.073.170.731.000;164
2017;12;PARA;-24.941.846.689.895.400;-509.240.936.667.349.000;4879
2017;12;RONDONIA;-106.095.689.655.172.000;-624.272.586.206.896.000;58
2017;12;RORAIMA;27.278.024.316.109.400;-604.500.516.717.325.000;329
2017;12;TOCANTINS;-58.782.307.692.307.600;-483.240.000.000.000.000;13
2018;1;AMAPA;0.09542857142857142857;-513.882.142.857.142.000;14
2018;1;AMAZONAS;-35.603.260.869.565.200;-632.038.913.043.478.000;46
2018;1;MARANHAO;-35.957.692.307.692.300;-461.565.961.538.461.000;156
2018;1;MATO GROSSO;-118.892.602.040.816.000;-551.097.295.918.367.000;196
2018;1;PARA;-31.039.682.835.820.800;-514.852.723.880.597.000;536
2018;1;RONDONIA;-108.384.666.666.666.000;-635.844.000.000.000.000;15
2018;1;RORAIMA;21.272.416.666.666.600;-605.491.166.666.666.000;480
2018;1;TOCANTINS;-64.560.000.000.000.000;-483.400.000.000.000.000;1
2018;2;ACRE;-76.320.000.000.000.000;-727.295.000.000.000.000;2
2018;2;AMAPA;25.240.000.000.000.000;-510.420.000.000.000.000;1
2018;2;AMAZONAS;-0.70394623655913978495;-651.796.666.666.666.000;93
2018;2;MARANHAO;-33.273.333.333.333.300;-457.993.333.333.333.000;3
2018;2;MATO GROSSO;-121.199.405.405.405.000;-552.509.297.297.297.000;185
2018;2;PARA;-19.765.277.777.777.700;-527.871.111.111.111.000;36
2018;2;RONDONIA;-116.101.428.571.428.000;-619.277.142.857.142.000;7
2018;2;RORAIMA;20.470.268.817.204.300;-606.249.247.311.827.000;558
2018;2;TOCANTINS;-78.080.000.000.000.000;-490.446.666.666.666.000;3
2018;3;ACRE;-77.300.000.000.000.000;-723.980.000.000.000.000;1
2018;3;AMAZONAS;-22.309.444.444.444.400;-640.083.703.703.703.000;54
2018;3;MARANHAO;-36.569.090.909.090.900;-461.766.363.636.363.000;11
2018;3;MATO GROSSO;-122.052.242.798.353.000;-552.659.917.695.473.000;486
2018;3;PARA;-57.201.372.549.019.600;-502.585.686.274.509.000;51
2018;3;RONDONIA;-104.500.357.142.857.000;-632.915.000.000.000.000;28
2018;3;RORAIMA;21.327.606.602.475.900;-610.244.044.016.506.000;727
2018;3;TOCANTINS;-73.880.000.000.000.000;-483.020.000.000.000.000;1
2018;4;ACRE;-91.524.000.000.000.000;-717.332.000.000.000.000;5
2018;4;AMAPA;0.03300000000000000000;-510.610.000.000.000.000;1
2018;4;AMAZONAS;-33.253.571.428.571.400;-619.859.285.714.285.000;14
2018;4;MARANHAO;-55.320.000.000.000.000;-462.470.000.000.000.000;1
2018;4;MATO GROSSO;-123.629.178.571.428.000;-550.824.357.142.857.000;280
2018;4;PARA;-65.996.923.076.923.000;-519.903.076.923.076.000;13
2018;4;RONDONIA;-127.242.857.142.857.000;-623.315.714.285.714.000;7
2018;4;RORAIMA;26.995.078.534.031.400;-609.033.979.057.591.000;191
2018;4;TOCANTINS;-73.860.000.000.000.000;-483.010.000.000.000.000;1
2018;5;ACRE;-98.695.000.000.000.000;-699.400.714.285.714.000;14
2018;5;AMAPA;0.93400000000000000000;-519.980.000.000.000.000;1
2018;5;AMAZONAS;-63.105.263.157.894.700;-616.593.684.210.526.000;19
2018;5;MARANHAO;-42.067.142.857.142.800;-466.414.285.714.285.000;14
2018;5;MATO GROSSO;-120.022.825.719.120.000;-548.266.869.712.351.000;591
2018;5;PARA;-63.615.897.435.897.400;-507.511.025.641.025.000;78
2018;5;RONDONIA;-116.310.975.609.756.000;-619.500.731.707.317.000;41
2018;5;RORAIMA;31.831.000.000.000.000;-607.852.000.000.000.000;10
2018;5;TOCANTINS;-63.942.500.000.000.000;-486.490.000.000.000.000;4
2018;6;ACRE;-93.011.219.512.195.100;-700.327.073.170.731.000;41
2018;6;AMAPA;132.800.000.000.000.000.000;-514.050.000.000.000.000;3
2018;6;AMAZONAS;-58.316.991.869.918.600;-619.505.772.357.723.000;123
2018;6;MARANHAO;-42.289.285.714.285.700;-463.607.500.000.000.000;56
2018;6;MATO GROSSO;-116.503.869.257.950.000;-554.100.132.508.833.000;1132
2018;6;PARA;-50.910.660.792.951.500;-510.016.035.242.290.000;454
2018;6;RONDONIA;-104.519.256.756.756.000;-632.676.351.351.351.000;148
2018;6;RORAIMA;39.344.000.000.000.000;-607.288.000.000.000.000;5
2018;6;TOCANTINS;-65.322.222.222.222.200;-482.450.555.555.555.000;18
2018;7;ACRE;-91.319.868.766.404.100;-695.683.910.761.154.000;381
2018;7;AMAPA;0.83350000000000000000;-510.257.500.000.000.000;4
2018;7;AMAZONAS;-72.010.312.035.661.200;-626.219.918.276.374.000;1346
2018;7;MARANHAO;-38.088.842.105.263.100;-458.220.842.105.263.000;95
2018;7;MATO GROSSO;-116.441.112.929.623.000;-561.121.996.726.677.000;1222
2018;7;PARA;-50.220.721.205.597.400;-517.177.050.592.034.000;929
2018;7;RONDONIA;-98.488.907.672.301.600;-635.567.893.368.010.000;769
2018;7;RORAIMA;35.220.000.000.000.000;-604.835.000.000.000.000;4
2018;7;TOCANTINS;-65.204.210.526.315.700;-484.141.842.105.263.000;38
2018;8;ACRE;-87.654.437.134.502.900;-706.127.149.122.807.000;1368
2018;8;AMAPA;13.155.263.157.894.700;-510.751.052.631.578.000;38
2018;8;AMAZONAS;-74.026.998.841.251.400;-641.961.602.935.496.000;2589
2018;8;MARANHAO;-35.940.466.666.666.600;-459.801.666.666.666.000;150
2018;8;MATO GROSSO;-108.774.881.355.932.000;-573.999.600.000.000.000;1475
2018;8;PARA;-57.099.884.974.838.200;-528.467.433.501.078.000;2782
2018;8;RONDONIA;-100.584.997.468.354.000;-635.539.448.101.265.000;1975
2018;8;RORAIMA;30.288.571.428.571.400;-603.138.571.428.571.000;7
2018;8;TOCANTINS;-65.997.297.297.297.200;-484.044.864.864.864.000;37
2018;9;ACRE;-93.131.539.164.192.700;-699.527.869.376.569.000;4379
2018;9;AMAPA;15.842.520.325.203.200;-510.866.666.666.666.000;123
2018;9;AMAZONAS;-72.455.140.016.233.700;-642.098.930.600.649.000;4928
2018;9;MARANHAO;-34.611.976.047.904.100;-458.602.634.730.538.000;167
2018;9;MATO GROSSO;-104.165.180.094.786.000;-578.357.952.606.635.000;4220
2018;9;PARA;-60.020.948.487.326.200;-529.759.386.753.883.000;4892
2018;9;RONDONIA;-99.872.823.275.862.000;-635.241.669.429.708.000;6032
2018;9;RORAIMA;25.129.411.764.705.800;-609.082.941.176.470.000;17
2018;9;TOCANTINS;-69.524.000.000.000.000;-485.825.555.555.555.000;45
2018;10;ACRE;-101.099.533.169.533.000;-689.260.024.570.024.000;407
2018;10;AMAPA;18.358.774.080.560.400;-512.280.525.394.045.000;571
2018;10;AMAZONAS;-41.582.678.260.869.500;-608.993.037.681.159.000;1725
2018;10;MARANHAO;-39.087.394.366.197.100;-460.442.253.521.126.000;426
2018;10;MATO GROSSO;-112.917.438.461.538.000;-561.679.761.538.461.000;1300
2018;10;PARA;-37.294.578.361.177.400;-518.238.025.059.665.000;5028
2018;10;RONDONIA;-107.576.521.298.174.000;-632.741.531.440.162.000;986
2018;10;RORAIMA;31.639.645.390.070.900;-609.844.609.929.078.000;141
2018;10;TOCANTINS;-70.374.000.000.000.000;-486.416.285.714.285.000;70
2018;11;ACRE;-92.806.923.076.923.000;-704.404.230.769.230.000;26
2018;11;AMAPA;11.442.155.555.555.500;-512.495.888.888.888.000;450
2018;11;AMAZONAS;-35.638.368.644.067.700;-601.149.703.389.830.000;472
2018;11;MARANHAO;-38.131.500.484.027.100;-458.200.571.151.984.000;1033
2018;11;MATO GROSSO;-122.203.048.327.137.000;-557.874.126.394.052.000;269
2018;11;PARA;-29.334.552.262.587.600;-511.617.493.626.513.000;6276
2018;11;RONDONIA;-104.690.454.545.454.000;-631.832.979.797.979.000;198
2018;11;RORAIMA;28.464.583.333.333.300;-603.965.083.333.333.000;120
2018;11;TOCANTINS;-65.071.891.891.891.800;-484.882.702.702.702.000;37
2018;12;ACRE;-92.810.000.000.000.000;-708.805.000.000.000.000;2
2018;12;AMAZONAS;-36.154.864.864.864.800;-602.257.567.567.567.000;37
2018;12;MARANHAO;-32.843.412.462.908.000;-455.609.198.813.056.000;337
2018;12;MATO GROSSO;-128.048.000.000.000.000;-561.878.679.245.283.000;265
2018;12;PARA;-31.751.243.781.094.500;-524.839.781.094.527.000;1005
2018;12;RONDONIA;-105.516.382.978.723.000;-635.831.276.595.744.000;47
2018;12;RORAIMA;36.809.593.495.934.900;-606.711.869.918.699.000;123
2018;12;TOCANTINS;-70.370.000.000.000.000;-486.291.153.846.153.000;26
2019;1;ACRE;-81.730.000.000.000.000;-703.580.000.000.000.000;1
2019;1;AMAPA;0.30925000000000000000;-510.902.500.000.000.000;4
2019;1;AMAZONAS;-21.821.142.857.142.800;-612.188.571.428.571.000;35
2019;1;MARANHAO;-27.933.011.152.416.300;-455.382.044.609.665.000;269
2019;1;MATO GROSSO;-123.179.940.476.190.000;-555.911.815.476.190.000;336
2019;1;PARA;-25.923.746.478.873.200;-516.851.605.633.802.000;355
2019;1;RONDONIA;-113.896.060.606.060.000;-627.073.636.363.636.000;33
2019;1;RORAIMA;29.831.671.018.276.700;-604.757.493.472.584.000;383
2019;1;TOCANTINS;-71.390.000.000.000.000;-488.893.333.333.333.000;3
2019;2;ACRE;-81.690.000.000.000.000;-703.510.000.000.000.000;1
2019;2;AMAZONAS;-0.08701111111111111111;-663.913.000.000.000.000;90
2019;2;MARANHAO;-46.402.222.222.222.200;-472.993.333.333.333.000;9
2019;2;MATO GROSSO;-120.708.320.895.522.000;-548.789.888.059.701.000;536
2019;2;PARA;-55.451.625.000.000.000;-514.375.000.000.000.000;80
2019;2;RONDONIA;-115.759.545.454.545.000;-622.792.272.727.272.000;22
2019;2;RORAIMA;25.761.065.182.829.800;-608.392.559.618.441.000;629
2019;2;TOCANTINS;-53.540.000.000.000.000;-484.910.000.000.000.000;1
2019;3;ACRE;-90.575.000.000.000.000;-691.080.000.000.000.000;2
2019;3;AMAZONAS;-14.637.631.578.947.300;-623.628.157.894.736.000;114
2019;3;MARANHAO;-48.063.333.333.333.300;-474.060.000.000.000.000;3
2019;3;MATO GROSSO;-122.243.271.276.595.000;-555.198.989.361.702.000;752
2019;3;PARA;-52.012.826.086.956.500;-527.990.434.782.608.000;46
2019;3;RONDONIA;-116.112.500.000.000.000;-619.294.642.857.142.000;28
2019;3;RORAIMA;20.890.649.404.027.900;-610.479.958.898.479.000;2433
2019;3;TOCANTINS;-72.422.000.000.000.000;-488.520.000.000.000.000;5
2019;4;ACRE;-96.186.666.666.666.600;-700.996.666.666.666.000;6
2019;4;AMAZONAS;-40.820.000.000.000.000;-635.458.000.000.000.000;10
2019;4;MARANHAO;-42.465.000.000.000.000;-465.745.000.000.000.000;2
2019;4;MATO GROSSO;-123.774.680.412.371.000;-552.132.865.979.381.000;485
2019;4;PARA;-65.241.315.789.473.600;-512.815.000.000.000.000;38
2019;4;RONDONIA;-116.181.923.076.923.000;-622.585.000.000.000.000;26
2019;4;RORAIMA;16.436.199.294.532.600;-607.550.723.104.056.000;1134
2019;4;TOCANTINS;-71.610.000.000.000.000;-483.360.000.000.000.000;1
2019;5;ACRE;-95.386.969.696.969.600;-694.282.727.272.727.000;33
2019;5;AMAZONAS;-51.440.952.380.952.300;-609.994.285.714.285.000;21
2019;5;MARANHAO;-43.610.000.000.000.000;-464.230.000.000.000.000;12
2019;5;MATO GROSSO;-118.591.885.895.404.000;-549.034.643.423.137.000;631
2019;5;PARA;-67.065.125.000.000.000;-508.985.500.000.000.000;80
2019;5;RONDONIA;-115.414.600.000.000.000;-623.461.600.000.000.000;50
2019;5;RORAIMA;28.033.809.523.809.500;-611.312.380.952.380.000;21
2019;5;TOCANTINS;-84.735.000.000.000.000;-487.096.666.666.666.000;6
2019;6;ACRE;-90.632.666.666.666.600;-705.633.833.333.333.000;60
2019;6;AMAZONAS;-66.976.140.350.877.100;-626.975.789.473.684.000;57
2019;6;MARANHAO;-41.922.916.666.666.600;-464.586.250.000.000.000;24
2019;6;MATO GROSSO;-118.336.653.290.529.000;-550.828.330.658.105.000;1246
2019;6;PARA;-62.241.460.317.460.300;-511.842.571.428.571.000;315
2019;6;RONDONIA;-105.244.764.705.882.000;-628.252.647.058.823.000;170
2019;6;RORAIMA;31.565.000.000.000.000;-602.705.000.000.000.000;2
2019;6;TOCANTINS;-69.841.666.666.666.600;-489.381.666.666.666.000;6
2019;7;ACRE;-95.268.713.235.294.100;-691.943.529.411.764.000;272
2019;7;AMAPA;13.595.000.000.000.000;-510.502.500.000.000.000;4
2019;7;AMAZONAS;-70.267.556.528.081.600;-613.176.068.563.092.000;1371
2019;7;MARANHAO;-38.392.790.697.674.400;-460.987.093.023.255.000;86
2019;7;MATO GROSSO;-116.204.430.379.746.000;-558.623.991.064.780.000;1343
2019;7;PARA;-58.729.563.409.563.400;-530.735.585.585.585.000;1443
2019;7;RONDONIA;-97.359.076.923.076.900;-633.127.935.897.435.000;780
2019;7;RORAIMA;33.542.500.000.000.000;-609.460.000.000.000.000;4
2019;7;TOCANTINS;-73.533.333.333.333.300;-487.978.666.666.666.000;15
2019;8;ACRE;-91.496.696.165.191.700;-699.118.944.608.325.000;3051
2019;8;AMAPA;0.82609523809523809524;-509.613.809.523.809.000;21
2019;8;AMAZONAS;-74.640.917.816.436.700;-631.772.029.094.181.000;6668
2019;8;MARANHAO;-37.474.300.518.134.700;-457.965.336.787.564.000;193
2019;8;MATO GROSSO;-103.697.195.002.927.000;-580.376.787.038.844.000;5123
2019;8;PARA;-64.845.794.796.269.000;-537.231.362.788.414.000;10185
2019;8;RONDONIA;-98.085.540.057.224.600;-633.385.917.381.974.000;5592
2019;8;RORAIMA;14.052.000.000.000.000;-608.752.000.000.000.000;5
2019;8;TOCANTINS;-75.553.709.677.419.300;-486.519.677.419.354.000;62
2019;9;ACRE;-95.088.209.606.986.900;-696.346.966.745.045.000;2977
2019;9;AMAPA;11.522.608.695.652.100;-510.696.231.884.057.000;138
2019;9;AMAZONAS;-68.896.619.299.405.100;-643.893.711.169.861.000;3026
2019;9;MARANHAO;-36.347.044.673.539.500;-457.549.415.807.560.000;291
2019;9;MATO GROSSO;-112.156.011.616.650.000;-564.216.944.820.909.000;5165
2019;9;PARA;-59.524.941.533.131.200;-522.496.009.094.846.000;4618
2019;9;RONDONIA;-101.949.256.311.745.000;-634.886.698.682.766.000;3644
2019;9;RORAIMA;26.970.000.000.000.000;-611.056.153.846.153.000;26
2019;9;TOCANTINS;-70.624.500.000.000.000;-486.437.000.000.000.000;40
2019;10;ACRE;-101.285.593.220.338.000;-690.385.819.209.039.000;354
2019;10;AMAPA;15.990.481.481.481.400;-512.418.574.074.074.000;540
2019;10;AMAZONAS;-48.283.868.613.138.600;-619.274.580.291.970.000;548
2019;10;MARANHAO;-38.054.808.362.369.300;-458.112.717.770.034.000;861
2019;10;MATO GROSSO;-116.678.893.203.883.000;-561.419.718.446.601.000;1030
2019;10;PARA;-37.412.077.519.379.800;-510.610.074.935.400.000;3870
2019;10;RONDONIA;-108.792.446.043.165.000;-631.430.791.366.906.000;556
2019;10;RORAIMA;29.921.698.113.207.500;-612.224.150.943.396.000;53
2019;10;TOCANTINS;-73.347.906.976.744.100;-486.031.627.906.976.000;43
2019;11;ACRE;-94.725.454.545.454.500;-699.872.045.454.545.000;44
2019;11;AMAPA;13.533.459.244.532.800;-512.605.328.031.809.000;503
2019;11;AMAZONAS;-40.142.914.485.165.700;-603.081.483.420.593.000;573
2019;11;MARANHAO;-34.036.593.785.960.800;-457.652.945.914.844.000;1738
2019;11;MATO GROSSO;-122.300.467.836.257.000;-558.760.409.356.725.000;684
2019;11;PARA;-30.257.247.631.935.000;-514.194.227.334.235.000;7390
2019;11;RONDONIA;-105.516.349.809.885.000;-633.576.539.923.954.000;263
2019;11;RORAIMA;29.974.655.172.413.700;-602.914.310.344.827.000;58
2019;11;TOCANTINS;-63.220.909.090.909.000;-484.430.227.272.727.000;44
2019;12;ACRE;-101.630.000.000.000.000;-680.680.000.000.000.000;1
2019;12;AMAPA;0.96425806451612903226;-510.787.258.064.516.000;62
2019;12;AMAZONAS;-41.361.447.368.421.000;-604.023.618.421.052.000;152
2019;12;MARANHAO;-33.072.914.171.656.600;-458.331.417.165.668.000;501
2019;12;MATO GROSSO;-121.383.851.351.351.000;-560.662.972.972.972.000;148
2019;12;PARA;-29.767.273.437.500.000;-509.093.164.062.500.000;1280
2019;12;RONDONIA;-108.092.619.047.619.000;-628.904.523.809.523.000;42
2019;12;RORAIMA;28.566.666.666.666.600;-604.319.629.629.629.000;27
2019;12;TOCANTINS;-67.693.809.523.809.500;-484.756.666.666.666.000;21
